"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue 1","dataValue 2","dataYear","dataNote","dataSource","seriesDescription","dataValue 3","dataValue 4","dataValue"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,117,"IRQ","Iraq",,,2020,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,117,"IRQ","Iraq",,,2021,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,117,"IRQ","Iraq",,,2022,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,117,"IRQ","Iraq",,,2023,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,117,"IRQ","Iraq",,,2024,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2015,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2018,"The third cable, not included in last years,response is Greenland Connect and has been operational for a few years, it's purpose is to connect Greenland to the US and Iceland. The Iceland-Greenland link is not used for general connectivity for Iceland, but may be used for fault protection.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2019,"The third cable has been operational for a few years, it's purpose is to connect Greenland to the US and Iceland. The Iceland-Greenland link is not used for general connectivity for Iceland, but may be used for fault protection.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2020,"The third cable has been operational for a few years, it's purpose is to connect Greenland to the US and Iceland. The Iceland-Greenland link is not used for general connectivity for Iceland, but may be used for fault protection.A fourth cable to Ireland is in planning phase. Ocean floor study has begun.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2021,"The third cable has been operational for a few years, it's purpose is to connect Greenland to the US and Iceland. The Iceland-Greenland link is not used for general connectivity for Iceland, but may be used for fault protection. A fourth cable to Ireland is in planning phase.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2022,"The third cable has been operational for a few years, it's purpose is to connect Greenland to the US and Iceland. The Iceland-Greenland link is not used for general connectivity for Iceland, but may be used for fault protection through the US route. A fourth cable to Ireland is in building phase and set to commence operation early 2023.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2023,"The third cable has been operational for a few years, it's purpose is to connect Greenland to the US and Iceland. The Iceland-Greenland link is not used for general connectivity for Iceland, but may be used for fault protection through the US route. A fourth cable to Ireland commenced operation early 2023.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,118,"ISL","Iceland",,,2024,"Farice, Danice, GreenlandConnect, IRIS. The third cable has been operational for a few years, it's purpose is to connect Greenland to the US and Iceland. The Iceland-Greenland link is not used for general connectivity for Iceland, but may be used for fault protection through the US route. A fourth cable to Ireland commenced operation early 2023.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,119,"ISR","Israel","Satellite","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,119,"ISR","Israel","Satellite","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,119,"ISR","Israel","Submarine cable","Other",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,119,"ISR","Israel","Submarine cable","Other",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,119,"ISR","Israel","Submarine cable","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,119,"ISR","Israel","Submarine cable","Satellite",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,119,"ISR","Israel","Satellite","Submarine cable",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2015,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,120,"JPN","Japan",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,122,"JAM","Jamaica",,,2015,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,124,"JOR","Jordan","Submarine cable","Fibre",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,124,"JOR","Jordan","Fibre","Submarine cable",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,124,"JOR","Jordan","Submarine cable","Satellite",2022,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,124,"JOR","Jordan","Fibre","Satellite",2023,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,124,"JOR","Jordan","Fibre","Submarine cable",2024,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,125,"KEN","Kenya","Submarine cable","Satellite",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,125,"KEN","Kenya","Submarine cable","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,125,"KEN","Kenya","Submarine cable","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,127,"KIR","Kiribati",,,2021,"","","International landing points",,,"Satellite"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,128,"KOR","Korea (Rep. of)","Fibre","Submarine cable",2019,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,128,"KOR","Korea (Rep. of)","Fibre","Satellite",2020,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,130,"KWT","Kuwait","Fibre","Satellite",2017,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,130,"KWT","Kuwait","Satellite","Submarine cable",2018,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,130,"KWT","Kuwait","Fibre","Submarine cable",2019,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,130,"KWT","Kuwait","Fibre","Satellite",2020,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,130,"KWT","Kuwait","Satellite","Submarine cable",2021,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,130,"KWT","Kuwait","Fibre","Satellite",2022,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,130,"KWT","Kuwait","Submarine cable","Satellite",2023,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,130,"KWT","Kuwait","Fibre","Satellite",2024,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,131,"LAO","Lao P.D.R.",,,2016,"","","International landing points",,,"Satellite"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,131,"LAO","Lao P.D.R.",,,2018,"","","International landing points",,,"Satellite"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,131,"LAO","Lao P.D.R.",,,2020,"","","International landing points",,,"Satellite"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,131,"LAO","Lao P.D.R.","Fibre","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,131,"LAO","Lao P.D.R.","Fibre","Satellite",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,131,"LAO","Lao P.D.R.","Satellite","Fibre",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,133,"LBR","Liberia","Submarine cable","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,133,"LBR","Liberia","Submarine cable","Satellite",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,133,"LBR","Liberia",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,134,"LBY","Libya","Submarine cable","Fibre",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,135,"LCA","Saint Lucia",,,2015,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,135,"LCA","Saint Lucia",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,135,"LCA","Saint Lucia","Fibre","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,135,"LCA","Saint Lucia","Fibre","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,135,"LCA","Saint Lucia",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,135,"LCA","Saint Lucia",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,135,"LCA","Saint Lucia",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,135,"LCA","Saint Lucia",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,135,"LCA","Saint Lucia",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2015,"Fibre network of Liechtensteinische Kraftwerke with glas fibre cables to Switzerland and to Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2016,"Fibre network of Liechtensteinische Kraftwerke with glas ifbre cables to Switzerland and to Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2017,"Fibre Network of Liechtensteinische Kraftwerke with glass fibre cables to Switzerland and Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2018,"Fibre Network of Liechtensteinische Kraftwerke with glass fibre cables to Switzerland and Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2019,"Fibre Network of Liechtensteinische Kraftwerke with several glass fibre cables to Switzerland and Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2020,"Fibre Network of Liechtensteinische Kraftwerke with several glass fibre cables to Switzerland and Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2021,"Fibre Network of Liechtensteinische Kraftwerke with several glass fibre cables to Switzerland and Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2022,"Fibre Network of Liechtensteinische Kraftwerke with several glass fibre cables to Switzerland and Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2023,"Fibre Network of Liechtensteinische Kraftwerke and other operators, several glass fibre cables to Switzerland and Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,136,"LIE","Liechtenstein",,,2024,"Fibre Network of Liechtensteinische Kraftwerke and other operators, several glass fibre cables to Switzerland and Austria.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,137,"LSO","Lesotho","Other","Fibre",2016,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,137,"LSO","Lesotho","Other","Fibre",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,137,"LSO","Lesotho","Other","Fibre",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,137,"LSO","Lesotho","Other","Fibre",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,137,"LSO","Lesotho","Other","Fibre",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,137,"LSO","Lesotho","Other","Fibre",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,137,"LSO","Lesotho","Submarine cable","Fibre",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,138,"LTU","Lithuania","Fibre","Satellite",2016,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,138,"LTU","Lithuania","Fibre","Satellite",2017,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,138,"LTU","Lithuania","Satellite","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,138,"LTU","Lithuania","Submarine cable","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,138,"LTU","Lithuania","Submarine cable","Satellite",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,141,"MAC","Macao, China","Other","Fibre",2015,"","","International landing points","Satellite","Submarine cable",
20631,"tpInternetConn_NumberLandingStations","International landing points",,,141,"MAC","Macao, China","Fibre","Other",2016,"","","International landing points","Submarine cable","Satellite",
20631,"tpInternetConn_NumberLandingStations","International landing points",,,142,"MUS","Mauritius","Satellite","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,142,"MUS","Mauritius","Submarine cable","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,142,"MUS","Mauritius","Satellite","Submarine cable",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,142,"MUS","Mauritius","Satellite","Submarine cable",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,142,"MUS","Mauritius","Submarine cable","Satellite",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,142,"MUS","Mauritius","Submarine cable","Satellite",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,142,"MUS","Mauritius",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,144,"MDG","Madagascar","Satellite","Submarine cable",2016,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,144,"MDG","Madagascar","Satellite","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,144,"MDG","Madagascar","Satellite","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,144,"MDG","Madagascar","Submarine cable","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,144,"MDG","Madagascar","Submarine cable","Satellite",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,144,"MDG","Madagascar","Satellite","Submarine cable",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,144,"MDG","Madagascar","Satellite","Submarine cable",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,144,"MDG","Madagascar","Satellite","Submarine cable",2023,"le 4e câble sous marin 2 Africa est en cours d'installation actuellement.","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,144,"MDG","Madagascar","Submarine cable","Satellite",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,147,"MEX","Mexico",,,2021,"No se cuenta con información.","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,147,"MEX","Mexico",,,2022,"No se cuenta con información","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,147,"MEX","Mexico",,,2023,"No se cuenta con información","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,147,"MEX","Mexico",,,2024,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,148,"MYS","Malaysia",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,148,"MYS","Malaysia",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,148,"MYS","Malaysia",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,148,"MYS","Malaysia",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,148,"MYS","Malaysia",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,148,"MYS","Malaysia",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,148,"MYS","Malaysia",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,148,"MYS","Malaysia",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,149,"MDV","Maldives",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,149,"MDV","Maldives",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,150,"MLI","Mali","Fibre","Satellite",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,150,"MLI","Mali","Fibre","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,150,"MLI","Mali","Fibre","Satellite",2022,"Le Mali ne dispose pas directement de station d'atterrissage.","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,150,"MLI","Mali",,,2023,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,151,"MLT","Malta",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,151,"MLT","Malta",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,151,"MLT","Malta",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,151,"MLT","Malta",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,151,"MLT","Malta",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,151,"MLT","Malta",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,151,"MLT","Malta",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,151,"MLT","Malta",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,151,"MLT","Malta",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,152,"MNG","Mongolia","Fibre","Satellite",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,152,"MNG","Mongolia","Fibre","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,152,"MNG","Mongolia","Satellite","Fibre",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,152,"MNG","Mongolia","Fibre","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,152,"MNG","Mongolia","Fibre","Satellite",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,152,"MNG","Mongolia","Fibre","Satellite",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,153,"MOZ","Mozambique",,,2015,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,153,"MOZ","Mozambique","Fibre","Satellite",2016,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,153,"MOZ","Mozambique","Fibre","Satellite",2017,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,153,"MOZ","Mozambique","Fibre","Satellite",2019,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,153,"MOZ","Mozambique","Other","Fibre",2020,"","","International landing points","Submarine cable","Satellite",
20631,"tpInternetConn_NumberLandingStations","International landing points",,,153,"MOZ","Mozambique","Fibre","Other",2021,"","","International landing points","Submarine cable","Satellite",
20631,"tpInternetConn_NumberLandingStations","International landing points",,,155,"MAR","Morocco","Submarine cable","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,160,"MRT","Mauritania","Satellite","Submarine cable",2016,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,160,"MRT","Mauritania","Satellite","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,160,"MRT","Mauritania","Submarine cable","Satellite",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,160,"MRT","Mauritania","Submarine cable","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,160,"MRT","Mauritania","Fibre","Submarine cable",2020,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,160,"MRT","Mauritania","Satellite","Submarine cable",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,161,"MWI","Malawi",,,2016,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,161,"MWI","Malawi",,,2017,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,161,"MWI","Malawi",,,2018,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,161,"MWI","Malawi",,,2019,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,161,"MWI","Malawi",,,2021,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,163,"NIC","Nicaragua",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,163,"NIC","Nicaragua","Fibre","Satellite",2021,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,163,"NIC","Nicaragua","Submarine cable","Satellite",2022,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,163,"NIC","Nicaragua","Submarine cable","Satellite",2023,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,163,"NIC","Nicaragua","Fibre","Satellite",2024,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,167,"NGA","Nigeria",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia",,,2015,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia","Fibre","Satellite",2016,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia","Satellite","Submarine cable",2017,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia","Fibre","Satellite",2018,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia","Fibre","Satellite",2019,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia","Submarine cable","Satellite",2020,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia","Fibre","Satellite",2021,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia","Fibre","Submarine cable",2022,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia","Submarine cable","Satellite",2023,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,169,"NAM","Namibia","Fibre","Satellite",2024,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,170,"NOR","Norway","Fibre","Submarine cable",2015,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,171,"NPL","Nepal (Republic of)","Fibre","Satellite",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,171,"NPL","Nepal (Republic of)","Fibre","Satellite",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,171,"NPL","Nepal (Republic of)","Fibre","Satellite",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,171,"NPL","Nepal (Republic of)","Satellite","Fibre",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,171,"NPL","Nepal (Republic of)","Fibre","Satellite",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,173,"NZL","New Zealand","Satellite","Submarine cable",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,173,"NZL","New Zealand","Satellite","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,173,"NZL","New Zealand","Satellite","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,173,"NZL","New Zealand","Satellite","Submarine cable",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,173,"NZL","New Zealand","Submarine cable","Satellite",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,173,"NZL","New Zealand","Satellite","Submarine cable",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,173,"NZL","New Zealand","Submarine cable","Satellite",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,173,"NZL","New Zealand","Satellite","Submarine cable",2023,"","","International landing points",,,
