"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6","dataValue 7","dataValue 8","dataValue 9","dataValue 10","dataValue 11"
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania","People living in rural and remote areas",2024,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2017,"","","","Schools (primary, secondary post secondary)","Health centres","Special services for persons with disabilites and elder persons","Other, please specify:","Directory services","Emergency services","Women and girls","Refugees and displaced persons",,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2018,"","","","Directory services","Emergency services","Other, please specify:","Special services for persons with disabilites and elder persons","Schools (primary, secondary post secondary)","Health centres","Refugees and displaced persons","Women and girls",,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2019,"","","","Health centres","Schools (primary, secondary post secondary)","Special services for persons with disabilites and elder persons","Other, please specify:","Directory services","Emergency services","Refugees and displaced persons","Women and girls",,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2020,"","","","Directory services","Emergency services","Other, please specify:","Special services for persons with disabilites and elder persons","Schools (primary, secondary post secondary)","Health centres","Women and girls","Refugees and displaced persons",,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2021,"","","","Emergency services","Directory services","Special services for persons with disabilites and elder persons","Other, please specify:","Schools (primary, secondary post secondary)","Health centres","Women and girls","Refugees and displaced persons",,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2022,"","","","Refugees and displaced persons","Women and girls","Special services for persons with disabilites and elder persons","Other, please specify:","Emergency services","Directory services","Health centres","Schools (primary, secondary post secondary)",,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates","Other, please specify:",2024,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2000,"","","","Emergency services","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,240,"UGA","Uganda","Emergency services",2003,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2004,"","","","Emergency services","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2005,"","","","Emergency services","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,240,"UGA","Uganda","Emergency services",2008,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2009,"","","","Telecentres","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2007,"","","","Emergency services","Telecentres","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2008,"","","","Special services for persons with disabilites and elder persons","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2009,"","","","Emergency services","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2010,"","","","Directory services","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2011,"","","","Directory services","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2012,"","","","Emergency services","Directory services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine","Other, please specify:",2019,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine","Other, please specify:",2020,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine","Other, please specify:",2021,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,242,"URY","Uruguay",,2022,"","","","Women and girls","Special services for persons with disabilites and elder persons","Schools (primary, secondary post secondary)",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,242,"URY","Uruguay","Other, please specify:",2024,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States",,2001,"","","","Emergency services","Other, please specify:",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States",,2003,"","","","Emergency services","Other, please specify:","Directory services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States",,2004,"","","","Emergency services","Other, please specify:","Directory services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2007,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2008,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2010,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2011,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2012,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2013,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2014,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2015,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2016,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2017,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2018,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2019,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2020,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2021,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Other, please specify:",2022,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,244,"USA","United States","Government offices/services",2024,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,245,"UZB","Uzbekistan",,2022,"","","","Refugees and displaced persons","Women and girls","Directory services","Emergency services","Special services for persons with disabilites and elder persons","Telecentres","Schools (primary, secondary post secondary)","Health centres",,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,245,"UZB","Uzbekistan","Schools (primary, secondary post secondary)",2024,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Emergency services",2001,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2002,"","","","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2003,"","","","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2004,"","","","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2005,"","","","Special services for persons with disabilites and elder persons","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2006,"","","","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2007,"","","","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2008,"","","","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2009,"","","","Special services for persons with disabilites and elder persons","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2010,"","","","Special services for persons with disabilites and elder persons","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2012,"","","","Other, please specify:","Special services for persons with disabilites and elder persons","Emergency services","Health centres","Schools (primary, secondary post secondary)",,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2014,"","","","Health centres","Schools (primary, secondary post secondary)","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2015,"","","","Health centres","Schools (primary, secondary post secondary)","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2016,"","","","Schools (primary, secondary post secondary)","Health centres","Other, please specify:","Special services for persons with disabilites and elder persons",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2019,"","","","Schools (primary, secondary post secondary)","Health centres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2020,"","","","Schools (primary, secondary post secondary)","Health centres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2021,"","","","Schools (primary, secondary post secondary)","Health centres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2022,"","","","Special services for persons with disabilites and elder persons","Schools (primary, secondary post secondary)","Health centres",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Other, please specify:",2024,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2001,"","","","Special services for persons with disabilites and elder persons","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2005,"","","","Special services for persons with disabilites and elder persons","Telecentres","Directory services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2008,"","","","Special services for persons with disabilites and elder persons","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2012,"","","","Telecentres","Other, please specify:",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2020,"","","","Emergency services","Directory services","Telecentres","Schools (primary, secondary post secondary)","Health centres",,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2021,"","","","Schools (primary, secondary post secondary)","Health centres","Telecentres","Directory services","Emergency services",,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2022,"","","","Women and girls","Telecentres","Special services for persons with disabilites and elder persons","Directory services","Health centres","Schools (primary, secondary post secondary)",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2004,"","","","Telecentres","Emergency services","Directory services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2005,"","","","Directory services","Telecentres","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2011,"","","","Telecentres","Emergency services","Directory services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2015,"","","","Schools (primary, secondary post secondary)","Health centres","Other, please specify:","Emergency services",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2018,"","","","Directory services","Emergency services","Telecentres","Health centres","Schools (primary, secondary post secondary)",,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2019,"","","","Telecentres","Directory services","Health centres","Schools (primary, secondary post secondary)",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2020,"","","","Telecentres","Emergency services","Directory services","Schools (primary, secondary post secondary)","Health centres",,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2021,"","","","Emergency services","Directory services","Telecentres","Health centres","Schools (primary, secondary post secondary)",,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2011,"","","","Schools (primary, secondary post secondary)","Health centres","Emergency services","Directory services","Telecentres",,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2012,"","","","Telecentres","Emergency services","Directory services","Health centres","Schools (primary, secondary post secondary)",,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2018,"","","","Telecentres","Schools (primary, secondary post secondary)","Health centres",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2019,"","","","Telecentres","Schools (primary, secondary post secondary)","Health centres",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2020,"","","","Telecentres","Health centres","Schools (primary, secondary post secondary)",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2021,"","","","Schools (primary, secondary post secondary)","Health centres","Telecentres",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2022,"","","","Emergency services","Telecentres","Schools (primary, secondary post secondary)","Health centres",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,255,"YEM","Yemen","Other, please specify:",2002,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2006,"","","","Special services for persons with disabilites and elder persons","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2007,"","","","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2008,"","","","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2009,"","","","Directory services","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2010,"","","","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2012,"","","","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2013,"","","","Emergency services","Directory services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2014,"","","","Directory services","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2015,"","","","Emergency services","Directory services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia","Special services for persons with disabilites and elder persons",2016,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia","Special services for persons with disabilites and elder persons",2017,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia","Special services for persons with disabilites and elder persons",2018,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia","Special services for persons with disabilites and elder persons",2019,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia","Special services for persons with disabilites and elder persons",2020,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,256,"SRB","Serbia","Special services for persons with disabilites and elder persons",2021,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo",,2003,"","","","Special services for persons with disabilites and elder persons","Telecentres","Emergency services","Directory services",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo",,2006,"","","","Emergency services","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo","Telecentres",2009,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo","Telecentres",2010,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo",,2015,"","","","Schools (primary, secondary post secondary)","Health centres","Directory services","Emergency services","Telecentres","Special services for persons with disabilites and elder persons",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2001,"","","","Telecentres","Special services for persons with disabilites and elder persons","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia","Emergency services",2002,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2015,"","","","Emergency services","Telecentres","Special services for persons with disabilites and elder persons","Health centres","Schools (primary, secondary post secondary)","Women and girls",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2016,"","","","Emergency services","Special services for persons with disabilites and elder persons","Telecentres","Health centres","Schools (primary, secondary post secondary)","Women and girls",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2017,"","","","Emergency services","Special services for persons with disabilites and elder persons","Telecentres","Schools (primary, secondary post secondary)","Health centres","Women and girls",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2018,"","","","Emergency services","Special services for persons with disabilites and elder persons","Telecentres","Schools (primary, secondary post secondary)","Health centres","Women and girls",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2019,"","","","Emergency services","Telecentres","Special services for persons with disabilites and elder persons","Schools (primary, secondary post secondary)","Health centres","Women and girls",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2020,"","","","Women and girls","Emergency services","Telecentres","Special services for persons with disabilites and elder persons","Health centres","Schools (primary, secondary post secondary)",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2021,"","","","Special services for persons with disabilites and elder persons","Telecentres","Emergency services","Health centres","Schools (primary, secondary post secondary)","Women and girls",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2022,"","","","Emergency services","Telecentres","Special services for persons with disabilites and elder persons","Health centres","Schools (primary, secondary post secondary)","Women and girls",,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia","People living in rural and remote areas",2024,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2001,"","","","Special services for persons with disabilites and elder persons","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2005,"","","","Directory services","Special services for persons with disabilites and elder persons","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2009,"","","","Directory services","Emergency services","Telecentres","Special services for persons with disabilites and elder persons",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2010,"","","","Telecentres","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2011,"","","","Emergency services","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2012,"","","","Telecentres","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2013,"","","","Emergency services","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2014,"","","","Emergency services","Telecentres","Schools (primary, secondary post secondary)",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe","Emergency services",2016,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2019,"","","","Telecentres","Emergency services","Health centres","Schools (primary, secondary post secondary)",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2020,"","","","Telecentres","Emergency services","Schools (primary, secondary post secondary)","Health centres",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2021,"","","","Schools (primary, secondary post secondary)","Health centres","Emergency services","Telecentres",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2022,"","","","Telecentres","Emergency services","Schools (primary, secondary post secondary)","Health centres",,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova","Emergency services",2000,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova","Emergency services",2002,"","","",,,,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2005,"","","","Emergency services","Telecentres","Directory services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2006,"","","","Emergency services","Telecentres",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2008,"","","","Emergency services","Directory services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2009,"","","","Directory services","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2010,"","","","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2011,"","","","Special services for persons with disabilites and elder persons","Emergency services","Directory services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2012,"","","","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2013,"","","","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2014,"","","","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2015,"","","","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2016,"","","","Emergency services","Directory services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2017,"","","","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2018,"","","","Emergency services","Directory services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2019,"","","","Directory services","Emergency services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2020,"","","","Emergency services","Directory services","Special services for persons with disabilites and elder persons",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2021,"","","","Special services for persons with disabilites and elder persons","Emergency services","Directory services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2022,"","","","Special services for persons with disabilites and elder persons","Directory services","Emergency services",,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2006,"","","","Directory services","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2007,"","","","Directory services","Emergency services",,,,,,,,,
2806,"trUS_OtherServices","Other services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2008,"","","","Emergency services","Directory services",,,,,,,,,
