"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,40,"BWA","Botswana","Fully Distributed Costs",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,40,"BWA","Botswana","Fully Distributed Costs",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,40,"BWA","Botswana","LRIC",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,40,"BWA","Botswana","LRIC",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,41,"BRB","Barbados","Other",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,41,"BRB","Barbados","Other",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,42,"MMR","Myanmar","LRAIC",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,42,"MMR","Myanmar","LRAIC",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,42,"MMR","Myanmar","LRAIC",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,43,"BRN","Brunei Darussalam","LRIC",2019,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,43,"BRN","Brunei Darussalam","Other",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,43,"BRN","Brunei Darussalam","Other",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,43,"BRN","Brunei Darussalam","Other",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,43,"BRN","Brunei Darussalam","Other",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,43,"BRN","Brunei Darussalam","Other",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,45,"BGR","Bulgaria","Pure LRIC",2019,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,45,"BGR","Bulgaria","Pure LRIC",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,45,"BGR","Bulgaria","Pure LRIC",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,47,"CAN","Canada","Other",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,47,"CAN","Canada","Other",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,47,"CAN","Canada","Other",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,48,"KHM","Cambodia","Stand Alone Costs (SAC)",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,48,"KHM","Cambodia","Stand Alone Costs (SAC)",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,48,"KHM","Cambodia","Stand Alone Costs (SAC)",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,49,"CHL","Chile","Other",2019,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,49,"CHL","Chile","LRIC",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,49,"CHL","Chile","LRIC",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,49,"CHL","Chile","LRIC",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,49,"CHL","Chile","LRIC",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,49,"CHL","Chile","LRIC",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,50,"CHN","China","Other",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,53,"COL","Colombia","Pure LRIC",2019,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,53,"COL","Colombia","Pure LRIC",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,53,"COL","Colombia","Pure LRIC",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,53,"COL","Colombia",,2022,"","","Advanced wholesale","Pure LRIC","Other",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,53,"COL","Colombia",,2023,"","","Advanced wholesale","Pure LRIC","LRIC+",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,53,"COL","Colombia",,2024,"","","Advanced wholesale","LRIC+","Pure LRIC",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,57,"COG","Congo (Rep. of the)","Other",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,57,"COG","Congo (Rep. of the)","Other",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,57,"COG","Congo (Rep. of the)",,2023,"","","Advanced wholesale","Stand Alone Costs (SAC)","Other",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,57,"COG","Congo (Rep. of the)","Other",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,59,"CPV","Cabo Verde","Fully Distributed Costs",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,59,"CPV","Cabo Verde","Fully Distributed Costs",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,59,"CPV","Cabo Verde","Fully Distributed Costs",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,61,"CIV","Côte d'Ivoire","LRAIC",2019,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,62,"CRI","Costa Rica",,2020,"","","Advanced wholesale","Pure LRIC","LRIC","LRIC+","LRAIC","Fully Distributed Costs","Stand Alone Costs (SAC)"
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,62,"CRI","Costa Rica",,2021,"","","Advanced wholesale","LRAIC","LRIC+","Pure LRIC","LRIC","Fully Distributed Costs","Stand Alone Costs (SAC)"
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,62,"CRI","Costa Rica",,2022,"","","Advanced wholesale","Fully Distributed Costs","LRIC","Pure LRIC","Stand Alone Costs (SAC)","LRIC+","LRAIC"
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,62,"CRI","Costa Rica",,2023,"","","Advanced wholesale","Fully Distributed Costs","LRAIC",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,62,"CRI","Costa Rica",,2024,"","","Advanced wholesale","Stand Alone Costs (SAC)","Fully Distributed Costs",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,63,"CUB","Cuba","Fully Distributed Costs",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,63,"CUB","Cuba","Fully Distributed Costs",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,63,"CUB","Cuba","Fully Distributed Costs",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,66,"CYP","Cyprus",,2019,"","","Advanced wholesale","Pure LRIC","LRIC",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,66,"CYP","Cyprus",,2020,"","","Advanced wholesale","LRIC","Pure LRIC",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,66,"CYP","Cyprus","LRIC",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,66,"CYP","Cyprus","LRIC",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,66,"CYP","Cyprus","LRIC",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,66,"CYP","Cyprus","LRIC",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,70,"DMA","Dominica","Other",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,73,"ESP","Spain",,2019,"","","Advanced wholesale","Pure LRIC","LRIC+","LRAIC",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,73,"ESP","Spain",,2020,"","","Advanced wholesale","Pure LRIC","LRAIC","LRIC+",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,73,"ESP","Spain",,2021,"","","Advanced wholesale","LRIC+","LRAIC","Pure LRIC",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,73,"ESP","Spain",,2022,"","","Advanced wholesale","Pure LRIC","LRIC+","LRAIC",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,73,"ESP","Spain",,2023,"","","Advanced wholesale","Pure LRIC","LRAIC","LRIC+",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,73,"ESP","Spain",,2024,"","","Advanced wholesale","Pure LRIC","LRIC+","LRAIC",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,74,"EGY","Egypt","Fully Distributed Costs",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,74,"EGY","Egypt","Fully Distributed Costs",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,74,"EGY","Egypt","Fully Distributed Costs",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,74,"EGY","Egypt","Fully Distributed Costs",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,76,"EST","Estonia","Fully Distributed Costs",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,76,"EST","Estonia","Fully Distributed Costs",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,78,"FRA","France",,2019,"","","Advanced wholesale","LRIC+","Fully Distributed Costs",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,78,"FRA","France",,2020,"","","Advanced wholesale","LRIC+","Fully Distributed Costs",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,78,"FRA","France",,2021,"","","Advanced wholesale","Other","LRIC+","Fully Distributed Costs",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,78,"FRA","France",,2022,"","","Advanced wholesale","Fully Distributed Costs","LRIC+","Other",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,78,"FRA","France",,2023,"","","Advanced wholesale","LRIC+","Fully Distributed Costs","Other",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,78,"FRA","France",,2024,"","","Advanced wholesale","Fully Distributed Costs","LRAIC","Other",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,79,"FJI","Fiji","Fully Distributed Costs",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,79,"FJI","Fiji","Fully Distributed Costs",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,81,"FIN","Finland","LRIC+",2019,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,85,"GAB","Gabon","Fully Distributed Costs",2019,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,85,"GAB","Gabon","Fully Distributed Costs",2021,"","","Advanced wholesale",,,,,,
