"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4"
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,46,"CAF","Central African Rep.","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,46,"CAF","Central African Rep.","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,46,"CAF","Central African Rep.","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,47,"CAN","Canada","No",2016,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,47,"CAN","Canada","Yes",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,48,"KHM","Cambodia","No",2017,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,48,"KHM","Cambodia","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,48,"KHM","Cambodia","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,48,"KHM","Cambodia","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,48,"KHM","Cambodia","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,48,"KHM","Cambodia","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,49,"CHL","Chile","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,49,"CHL","Chile","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,49,"CHL","Chile","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,49,"CHL","Chile","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,49,"CHL","Chile","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,49,"CHL","Chile","No",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,50,"CHN","China","Yes",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,50,"CHN","China","Yes",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,50,"CHN","China","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,50,"CHN","China","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,50,"CHN","China","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,50,"CHN","China","No",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,53,"COL","Colombia","Yes",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,53,"COL","Colombia","Yes",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,53,"COL","Colombia","Yes",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,53,"COL","Colombia","Yes",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,53,"COL","Colombia","Yes",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,53,"COL","Colombia","Yes",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,54,"LKA","Sri Lanka","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,54,"LKA","Sri Lanka","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,54,"LKA","Sri Lanka","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,54,"LKA","Sri Lanka","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,54,"LKA","Sri Lanka","No",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,55,"CMR","Cameroon","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,55,"CMR","Cameroon","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,55,"CMR","Cameroon","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,55,"CMR","Cameroon","No",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,57,"COG","Congo (Rep. of the)","Yes",2017,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,57,"COG","Congo (Rep. of the)","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,57,"COG","Congo (Rep. of the)","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,57,"COG","Congo (Rep. of the)","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,57,"COG","Congo (Rep. of the)","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,57,"COG","Congo (Rep. of the)","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,57,"COG","Congo (Rep. of the)","No",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,58,"COM","Comoros","No",2016,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,58,"COM","Comoros","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,58,"COM","Comoros","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,59,"CPV","Cabo Verde","No",2016,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,59,"CPV","Cabo Verde","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,59,"CPV","Cabo Verde","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,59,"CPV","Cabo Verde","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,59,"CPV","Cabo Verde","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,59,"CPV","Cabo Verde","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,62,"CRI","Costa Rica","Yes",2016,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,62,"CRI","Costa Rica","Yes",2017,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,62,"CRI","Costa Rica","Yes",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,62,"CRI","Costa Rica","Yes",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,62,"CRI","Costa Rica","Yes",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,62,"CRI","Costa Rica","Yes",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,62,"CRI","Costa Rica","Yes",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,62,"CRI","Costa Rica","No",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,63,"CUB","Cuba","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,63,"CUB","Cuba","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,63,"CUB","Cuba","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,63,"CUB","Cuba","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,63,"CUB","Cuba","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,66,"CYP","Cyprus","Yes",2017,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,66,"CYP","Cyprus","Yes",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,66,"CYP","Cyprus","Yes",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,66,"CYP","Cyprus","Yes",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,66,"CYP","Cyprus","Yes",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,66,"CYP","Cyprus","Yes",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,66,"CYP","Cyprus","Yes",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,67,"DEU","Germany","No",2016,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,67,"DEU","Germany","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,67,"DEU","Germany","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,67,"DEU","Germany","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,67,"DEU","Germany","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,67,"DEU","Germany","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,67,"DEU","Germany","No",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,72,"DOM","Dominican Rep.","No",2016,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,72,"DOM","Dominican Rep.","No",2017,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,72,"DOM","Dominican Rep.","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,72,"DOM","Dominican Rep.","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,72,"DOM","Dominican Rep.","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,72,"DOM","Dominican Rep.","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,72,"DOM","Dominican Rep.","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,72,"DOM","Dominican Rep.","No",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,73,"ESP","Spain","No",2016,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,73,"ESP","Spain","No",2017,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,73,"ESP","Spain","No",2018,"","","",,,,
