"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5"
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,23,"AUS","Australia","Yes",2017,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,23,"AUS","Australia","Yes",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,23,"AUS","Australia","Yes",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,23,"AUS","Australia","Yes",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,24,"AUT","Austria","No",2015,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,24,"AUT","Austria","No",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,24,"AUT","Austria","No",2017,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,24,"AUT","Austria","No",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,24,"AUT","Austria","No",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,25,"AZE","Azerbaijan","No",2015,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,25,"AZE","Azerbaijan","No",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,25,"AZE","Azerbaijan","No",2017,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,25,"AZE","Azerbaijan","No",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,25,"AZE","Azerbaijan","No",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,25,"AZE","Azerbaijan","No",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,27,"BRA","Brazil","No",2015,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,27,"BRA","Brazil","No",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,27,"BRA","Brazil","No",2017,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,27,"BRA","Brazil","No",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,27,"BRA","Brazil","No",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,27,"BRA","Brazil","No",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,28,"BHS","Bahamas","Yes",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,28,"BHS","Bahamas","Yes",2017,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,28,"BHS","Bahamas","Yes",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,28,"BHS","Bahamas","Yes",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,28,"BHS","Bahamas","Yes",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,29,"BDI","Burundi","Yes",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,29,"BDI","Burundi","No",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,29,"BDI","Burundi","No",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,29,"BDI","Burundi","No",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,30,"BEL","Belgium","Yes",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,30,"BEL","Belgium","Yes",2017,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,30,"BEL","Belgium","Yes",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,30,"BEL","Belgium","Yes",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,30,"BEL","Belgium","Yes",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,31,"BEN","Benin","Yes",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
