"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2"
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,160,"MRT","Mauritania","Regulation",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,160,"MRT","Mauritania","Both",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,160,"MRT","Mauritania","Both",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,167,"NGA","Nigeria","Commercial agreements",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,169,"NAM","Namibia","Both",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,170,"NOR","Norway","Commercial agreements",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,170,"NOR","Norway","Commercial agreements",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,170,"NOR","Norway","Commercial agreements",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,170,"NOR","Norway","Commercial agreements",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,170,"NOR","Norway","Commercial agreements",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,170,"NOR","Norway","Commercial agreements",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,173,"NZL","New Zealand","Commercial agreements",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,173,"NZL","New Zealand","Commercial agreements",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,173,"NZL","New Zealand","Commercial agreements",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,173,"NZL","New Zealand","Commercial agreements",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,173,"NZL","New Zealand","Commercial agreements",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,173,"NZL","New Zealand","Commercial agreements",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,173,"NZL","New Zealand","Commercial agreements",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,176,"OMN","Oman","Commercial agreements",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,176,"OMN","Oman","Commercial agreements",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,176,"OMN","Oman","Commercial agreements",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,182,"PAK","Pakistan","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,182,"PAK","Pakistan","Both",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,182,"PAK","Pakistan","Both",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,182,"PAK","Pakistan","Both",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,190,"POL","Poland","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,190,"POL","Poland","Both",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,190,"POL","Poland","Both",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,190,"POL","Poland","Both",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,191,"PRT","Portugal","Both",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,193,"PER","Peru","Commercial agreements",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,193,"PER","Peru","Commercial agreements",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,196,"QAT","Qatar","Regulation",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,202,"RUS","Russian Federation","Both",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,202,"RUS","Russian Federation","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,202,"RUS","Russian Federation","Both",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,202,"RUS","Russian Federation","Both",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,202,"RUS","Russian Federation","Both",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,202,"RUS","Russian Federation","Both",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,203,"SWE","Sweden","Commercial agreements",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,203,"SWE","Sweden","Commercial agreements",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,203,"SWE","Sweden","Commercial agreements",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,203,"SWE","Sweden","Commercial agreements",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,205,"SDN","Sudan","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,206,"SEN","Senegal","Both",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,206,"SEN","Senegal","Both",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,206,"SEN","Senegal","Both",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,210,"SLV","El Salvador","Commercial agreements",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,212,"WSM","Samoa","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,212,"WSM","Samoa","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,212,"WSM","Samoa","Regulation",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,212,"WSM","Samoa","Regulation",2021,"Spectrum sharing not practice in Samoa and if it does, will follow on ITU guidelines/standards/BP","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,212,"WSM","Samoa","Regulation",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,212,"WSM","Samoa","Regulation",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,212,"WSM","Samoa","Regulation",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,215,"SOM","Somalia","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,215,"SOM","Somalia","Regulation",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,215,"SOM","Somalia","Both",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,215,"SOM","Somalia","Both",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,217,"SLE","Sierra Leone","Regulation",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,217,"SLE","Sierra Leone","Regulation",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,218,"STP","Sao Tome and Principe","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,221,"SVN","Slovenia","Commercial agreements",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,221,"SVN","Slovenia","Commercial agreements",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,221,"SVN","Slovenia","Commercial agreements",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,221,"SVN","Slovenia","Commercial agreements",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,221,"SVN","Slovenia","Commercial agreements",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,221,"SVN","Slovenia","Commercial agreements",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,223,"SWZ","Eswatini","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,223,"SWZ","Eswatini","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,223,"SWZ","Eswatini","Regulation",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,223,"SWZ","Eswatini","Regulation",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,223,"SWZ","Eswatini","Regulation",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,223,"SWZ","Eswatini","Regulation",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,223,"SWZ","Eswatini","Regulation",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,224,"SYR","Syrian Arab Republic","Both",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,227,"CZE","Czech Republic",,2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).","Regulation","Commercial agreements"
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,227,"CZE","Czech Republic","Commercial agreements",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,227,"CZE","Czech Republic","Both",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,227,"CZE","Czech Republic","Both",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,227,"CZE","Czech Republic","Both",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,227,"CZE","Czech Republic","Both",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,227,"CZE","Czech Republic","Both",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,228,"TGO","Togo","Both",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,232,"TON","Tonga","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,234,"TTO","Trinidad and Tobago","Regulation",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,234,"TTO","Trinidad and Tobago","Commercial agreements",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,234,"TTO","Trinidad and Tobago","Commercial agreements",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,234,"TTO","Trinidad and Tobago","Commercial agreements",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,234,"TTO","Trinidad and Tobago","Commercial agreements",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,234,"TTO","Trinidad and Tobago","Commercial agreements",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,235,"TUN","Tunisia","Commercial agreements",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,235,"TUN","Tunisia","Commercial agreements",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,235,"TUN","Tunisia","Commercial agreements",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,235,"TUN","Tunisia","Commercial agreements",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,235,"TUN","Tunisia","Commercial agreements",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,236,"TUR","Türkiye","Regulation",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,236,"TUR","Türkiye","Regulation",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,236,"TUR","Türkiye","Regulation",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,238,"TZA","Tanzania","Regulation",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,238,"TZA","Tanzania","Regulation",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,238,"TZA","Tanzania","Regulation",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,239,"ARE","United Arab Emirates","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,240,"UGA","Uganda","Regulation",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,240,"UGA","Uganda","Regulation",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,240,"UGA","Uganda","Regulation",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,240,"UGA","Uganda","Regulation",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,241,"UKR","Ukraine","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,241,"UKR","Ukraine","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,244,"USA","United States","Both",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,244,"USA","United States","Both",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,244,"USA","United States","Both",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,244,"USA","United States","Both",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
