"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4"
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Both",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Both",2015,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Both",2016,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Both",2017,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Both",2018,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Both",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Both",2020,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Both",2021,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Both",2022,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,30,"BEL","Belgium","Telecom/ICT law",2024,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin",,2011,"","","","General competition law","Both","Telecom/ICT law",
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin","Telecom/ICT law",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin","Telecom/ICT law",2015,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin","Telecom/ICT law",2016,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin","Telecom/ICT law",2017,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin",,2018,"","","","Telecom/ICT law","General competition law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin",,2019,"","","","Telecom/ICT law","General competition law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin",,2020,"","","","General competition law","Telecom/ICT law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin",,2021,"","","","Telecom/ICT law","General competition law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,31,"BEN","Benin",,2022,"","","","Telecom/ICT law","General competition law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,33,"BFA","Burkina Faso","Both",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,33,"BFA","Burkina Faso",,2015,"","","","Both","Telecom/ICT law","General competition law",
12071,"trRelationWCompAuthDefined","Definition of competition",,,33,"BFA","Burkina Faso",,2017,"","","","General competition law","Telecom/ICT law",,
