"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3"
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,39,"BOL","Bolivia (Plurinational State of)","No",2022,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,40,"BWA","Botswana","Yes",2010,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,40,"BWA","Botswana","Yes",2012,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,40,"BWA","Botswana","No",2019,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,40,"BWA","Botswana","No",2020,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,40,"BWA","Botswana","No",2021,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,40,"BWA","Botswana","No",2022,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,40,"BWA","Botswana","No",2024,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,41,"BRB","Barbados","No",2010,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,42,"MMR","Myanmar","Yes",2010,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,42,"MMR","Myanmar","Yes",2011,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,42,"MMR","Myanmar","No",2017,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,42,"MMR","Myanmar","No",2018,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,42,"MMR","Myanmar","No",2019,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,42,"MMR","Myanmar","No",2020,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,42,"MMR","Myanmar","No",2021,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,42,"MMR","Myanmar","No",2022,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,43,"BRN","Brunei Darussalam","Yes",2018,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,43,"BRN","Brunei Darussalam","Yes",2019,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,43,"BRN","Brunei Darussalam","Yes",2022,"","","",,,
11729,"trPS_MaxForeignNone","Restriction to foreign participation or ownership in the ICT sector",,,44,"BTN","Bhutan","Yes",2016,"","","",,,
