"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6","dataValue 7","dataValue 8","dataValue 9","dataValue 10"
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,58,"COM","Comoros","No",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2006,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2007,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2013,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,59,"CPV","Cabo Verde","No",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,61,"CIV","Côte d'Ivoire","Yes",2004,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,61,"CIV","Côte d'Ivoire","Yes",2007,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,61,"CIV","Côte d'Ivoire","Yes",2008,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,61,"CIV","Côte d'Ivoire","Yes",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,61,"CIV","Côte d'Ivoire","Yes",2011,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","No",2005,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","No",2006,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","No",2007,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2011,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2012,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2017,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,62,"CRI","Costa Rica","Yes",2024,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,63,"CUB","Cuba","No",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,63,"CUB","Cuba","No",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,63,"CUB","Cuba","No",2011,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,63,"CUB","Cuba","No",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,63,"CUB","Cuba","No",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,63,"CUB","Cuba","No",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,63,"CUB","Cuba","No",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,63,"CUB","Cuba","No",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,64,"VAT","Vatican","No",2006,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,64,"VAT","Vatican","No",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2004,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2005,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2006,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2007,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2008,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2011,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2013,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2017,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,66,"CYP","Cyprus","No",2024,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2013,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,67,"DEU","Germany","No",2024,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,70,"DMA","Dominica","Yes",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,70,"DMA","Dominica","Yes",2011,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,70,"DMA","Dominica","Yes",2012,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,70,"DMA","Dominica","Yes",2013,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,70,"DMA","Dominica","Yes",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,70,"DMA","Dominica","Yes",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,71,"DNK","Denmark","No",2004,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,71,"DNK","Denmark","No",2005,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,71,"DNK","Denmark","No",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,71,"DNK","Denmark","No",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2004,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2006,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2007,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2008,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2011,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2012,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2013,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2017,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,72,"DOM","Dominican Rep.","Yes",2024,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","No",2004,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","No",2005,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","No",2008,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2012,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2013,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2017,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,73,"ESP","Spain","Yes",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","No",2005,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2008,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2013,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,74,"EGY","Egypt","Yes",2024,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,75,"ECU","Ecuador","Yes",2005,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,75,"ECU","Ecuador","Yes",2008,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,75,"ECU","Ecuador","Yes",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,75,"ECU","Ecuador","Yes",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,75,"ECU","Ecuador","Yes",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,75,"ECU","Ecuador","Yes",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,75,"ECU","Ecuador","Yes",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,75,"ECU","Ecuador","Yes",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2005,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2007,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2008,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2017,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,76,"EST","Estonia","No",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,77,"ETH","Ethiopia","No",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,77,"ETH","Ethiopia","No",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,77,"ETH","Ethiopia","No",2011,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,77,"ETH","Ethiopia","No",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,77,"ETH","Ethiopia","No",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,77,"ETH","Ethiopia","No",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2005,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2006,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2007,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2008,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2011,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2012,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2013,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2017,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,78,"FRA","France","Yes",2024,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,79,"FJI","Fiji","No",2011,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,79,"FJI","Fiji","No",2012,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2004,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2006,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2007,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2009,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2013,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2014,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2017,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2018,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2022,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,81,"FIN","Finland","No",2024,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,83,"FSM","Micronesia","No",2010,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,83,"FSM","Micronesia","No",2015,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,83,"FSM","Micronesia","No",2016,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,83,"FSM","Micronesia","No",2019,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,83,"FSM","Micronesia","No",2020,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,83,"FSM","Micronesia","No",2021,"","","",,,,,,,,,,
3183,"trUSF_IsOperational","Countries with an operational Universal Service Fund (USF)",,,84,"GBR","United Kingdom","No",2007,"","","",,,,,,,,,,
